Date,BAJAJ-AUTO.NS,BAJAJFINSV.NS,DIVISLAB.NS,HINDUNILVR.NS,ITC.NS,NTPC.NS,RELIANCE.NS,TATASTEEL.NS,BENCHMARK
2014-01-13,1487.501953125,71.51895904541016,580.670166015625,467.6043395996094,167.47097778320312,72.84476470947266,410.7204895019531,13.649831771850586,6272.75
2014-01-14,1467.6898193359375,71.71775817871094,591.5089721679688,461.34906005859375,166.9564208984375,72.02167510986328,411.2336120605469,13.239574432373047,6241.85009765625
2014-01-15,1486.08935546875,71.94139099121094,594.730712890625,467.1759338378906,169.22056579589844,72.57039642333984,413.0763244628906,13.262564659118652,6320.89990234375
2014-01-16,1496.8780517578125,70.96732330322266,593.6722412109375,473.0882873535156,167.4967498779297,73.06427001953125,413.40289306640625,13.478302001953125,6318.89990234375
2014-01-17,1517.043212890625,68.7806625366211,584.2601318359375,478.91522216796875,167.16221618652344,72.2137222290039,412.7498474121094,13.356289863586426,6261.64990234375
2014-01-20,1515.512939453125,68.01036834716797,596.6177368164062,475.6590881347656,169.91526794433594,72.35092163085938,405.7519836425781,13.246650695800781,6303.9501953125
2014-01-21,1524.0655517578125,67.7171401977539,600.0235595703125,479.6864013671875,169.323486328125,71.747314453125,402.62640380859375,13.566720962524414,6313.7998046875
2014-01-22,1529.7933349609375,69.8839340209961,610.010986328125,485.38470458984375,168.4486846923828,72.78990173339844,407.0115966796875,13.908012390136719,6338.9501953125
2014-01-23,1521.4371337890625,68.25884246826172,610.0338745117188,485.94171142578125,169.2720489501953,71.93937683105469,403.9093933105469,13.766541481018066,6345.64990234375
2014-01-24,1515.669921875,68.23896026611328,610.701171875,484.8278503417969,166.853515625,72.15885162353516,404.7723083496094,13.297932624816895,6266.75
2014-01-27,1500.840576171875,67.30962371826172,602.3247680664062,492.92535400390625,166.82774353027344,71.03394317626953,393.3427429199219,12.503948211669922,6135.85009765625
2014-01-28,1525.8701171875,67.48853302001953,593.8101196289062,488.1696472167969,168.0885009765625,70.51263427734375,394.13580322265625,12.967251777648926,6126.25
2014-01-29,1500.958251953125,67.7121810913086,594.960693359375,488.08380126953125,167.23944091796875,70.12853240966797,390.2870788574219,12.661330223083496,6120.25
2014-01-30,1507.1566162109375,67.37919616699219,583.8919067382812,488.7693786621094,167.03358459472656,70.34803009033203,384.87542724609375,12.256380081176758,6073.7001953125
2014-01-31,1491.9742431640625,67.60285949707031,605.4544677734375,488.51239013671875,167.2908935546875,71.62244415283203,387.74456787109375,12.592364311218262,6089.5
2014-02-03,1436.5008544921875,66.04732513427734,604.3267822265625,488.21246337890625,164.82089233398438,71.3675765991211,382.9627990722656,12.134364128112793,6001.7998046875
2014-02-04,1465.88525390625,68.33338928222656,617.4209594726562,488.6408996582031,167.18797302246094,73.74647521972656,383.2659606933594,12.129057884216309,6000.89990234375
